payment_id;order_id;payment_datetime;payment_method;payment_status;failure_reason;amount
1105024;705024;2024-08-02 20:39:51;СБП;successful;;3380
1105025;705025;2024-08-02 20:28:32;ЮMoney;successful;;38338
1105026;705026;2024-08-02 12:11:56;Банковская карта;successful;;21031
1105027;705027;2024-08-02 13:53:13;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;44028
1105028;705028;2024-08-02 15:48:15;СБП;successful;;3157
1105029;705029;2024-08-02 21:14:28;СБП;successful;;90659
1105030;705030;2024-08-02 18:45:05;Рассрочка;successful;;29090
1105031;705031;2024-08-02 22:31:42;Банковская карта;successful;;1490
1105032;705032;2024-08-02 20:00:56;СБП;successful;;1307
1105033;705033;2024-08-02 17:03:38;Банковская карта;successful;;111861
1105034;705034;2024-08-02 14:57:58;Банковская карта;successful;;1368
1105035;705035;2024-08-02 17:19:53;Наличными при получении;successful;;1530
1105036;705036;2024-08-02 21:42:35;СБП;successful;;41480
1105037;705037;2024-08-02 19:35:29;СБП;failed;Недостаточно средств;117180
1105038;705038;2024-08-02 16:13:02;Банковская карта;successful;;3990
1105039;705039;2024-08-02 13:37:13;Банковская карта;failed;Отклонено банком;32481
1105040;705040;2024-08-02 13:53:16;СБП;successful;;16131
1105041;705041;2024-08-02 15:41:33;Банковская карта;successful;;29280
1105042;705042;2024-08-02 10:49:50;Наличными при получении;successful;;17657
1105043;705043;2024-08-02 15:49:08;Рассрочка;successful;;2156
1105044;705044;2024-08-02 16:24:10;СБП;successful;;21990
1105045;705045;2024-08-02 21:24:04;Рассрочка;successful;;37836
1105046;705046;2024-08-02 23:19:42;Наличными при получении;successful;;2471
1105047;705047;2024-08-02 20:23:04;Банковская карта;successful;;57341
1105048;705048;2024-08-02 09:25:41;СБП;successful;;26990
1105049;705049;2024-08-02 14:37:24;Банковская карта;successful;;2567
1105050;705050;2024-08-02 22:52:38;СБП;successful;;23841
1105051;705051;2024-08-02 22:13:24;ЮMoney;successful;;7037
1105052;705052;2024-08-02 11:19:08;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;25350
1105053;705053;2024-08-02 17:41:21;Наличными при получении;successful;;6705
1105054;705054;2024-08-02 15:39:37;СБП;successful;;27887
1105055;705055;2024-08-02 18:11:36;Банковская карта;successful;;2326
1105056;705056;2024-08-02 19:39:49;СБП;successful;;650
1105057;705057;2024-08-03 17:34:57;Банковская карта;successful;;43064
1105058;705058;2024-08-03 17:45:04;Наличными при получении;successful;;22567
1105059;705059;2024-08-03 09:55:10;Наличными при получении;failed;Отклонено банком;20631
1105060;705060;2024-08-03 23:35:42;СБП;successful;;13480
1105061;705061;2024-08-03 18:08:20;Банковская карта;successful;;1490
1105062;705062;2024-08-03 14:28:52;Банковская карта;successful;;31901
1105063;705063;2024-08-03 19:14:46;ЮMoney;successful;;90640
1105064;705064;2024-08-03 18:05:43;Наличными при получении;successful;;118826
1105065;705065;2024-08-03 16:00:43;СБП;successful;;5841
1105066;705066;2024-08-03 16:08:10;Наличными при получении;successful;;57090
1105067;705067;2024-08-03 14:41:01;ЮMoney;failed;Недостаточно средств;523
1105068;705068;2024-08-03 18:45:17;Банковская карта;successful;;6028
1105069;705069;2024-08-03 22:13:38;Банковская карта;refunded;Заказ отменён клиентом после оплаты;892
1105070;705070;2024-08-03 23:05:27;Банковская карта;successful;;90480
1105071;705071;2024-08-03 17:43:24;Наличными при получении;refunded;;18567
1105072;705072;2024-08-03 17:02:51;СБП;successful;;57180
1105073;705073;2024-08-03 19:57:05;Наличными при получении;successful;;4567
1105074;705074;2024-08-03 08:53:05;Банковская карта;successful;;52835
1105075;705075;2024-08-03 18:15:18;Банковская карта;successful;;41654
1105076;705076;2024-08-03 19:40:12;СБП;successful;;1851
1105077;705077;2024-08-03 11:04:36;Банковская карта;successful;;57080
1105078;705078;2024-08-03 22:54:03;Банковская карта;successful;;28707
1105079;705079;2024-08-03 20:15:15;СБП;successful;;18080
1105080;705080;2024-08-03 19:53:10;Рассрочка;successful;;26170
1105081;705081;2024-08-03 20:40:27;Банковская карта;failed;Пользователь отменил оплату;60886
1105082;705082;2024-08-03 22:46:39;Банковская карта;successful;;45090
1105083;705083;2024-08-03 20:44:36;Банковская карта;successful;;4110
1105084;705084;2024-08-03 17:14:55;Банковская карта;successful;;2080
1105085;705085;2024-08-03 23:17:32;Банковская карта;successful;;37444
1105086;705086;2024-08-03 17:57:26;Банковская карта;successful;;2956
1105087;705087;2024-08-03 19:05:49;СБП;successful;;12490
1105088;705088;2024-08-03 19:12:05;Банковская карта;failed;Отклонено банком;18229
1105089;705089;2024-08-03 21:12:44;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;4901
1105090;705090;2024-08-03 14:31:46;Наличными при получении;successful;;36978
1105091;705091;2024-08-03 16:55:04;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;85631
1105092;705092;2024-08-03 20:31:52;СБП;successful;;2234
1105093;705093;2024-08-03 11:28:36;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;6176
1105094;705094;2024-08-03 23:53:02;Наличными при получении;refunded;Заказ отменён клиентом после оплаты;9468
1105095;705095;2024-08-03 08:36:55;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;1277
1105096;705096;2024-08-04 19:11:25;Рассрочка;successful;;19490
1105097;705097;2024-08-04 16:46:37;СБП;successful;;12035
1105098;705098;2024-08-04 17:54:23;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;4157
1105099;705099;2024-08-04 10:42:21;СБП;successful;;539
1105100;705100;2024-08-04 15:01:28;Банковская карта;successful;;27676
1105101;705101;2024-08-04 14:19:44;СБП;failed;Недостаточно средств;36529
1105102;705102;2024-08-04 12:09:41;СБП;successful;;1895
1105103;705103;2024-08-04 16:27:53;Рассрочка;successful;;108855
1105104;705104;2024-08-04 13:06:09;Рассрочка;successful;;2090
1105105;705105;2024-08-04 18:24:27;Рассрочка;successful;;7057
1105106;705106;2024-08-04 22:06:43;Банковская карта;successful;;14680
1105107;705107;2024-08-04 18:24:20;Банковская карта;successful;;1380
1105108;705108;2024-08-04 11:57:13;СБП;successful;;19380
1105109;705109;2024-08-04 17:39:40;Рассрочка;successful;;1881
1105110;705110;2024-08-04 17:50:44;Банковская карта;successful;;29935
1105111;705111;2024-08-04 13:32:01;СБП;failed;Отклонено банком;74264
1105112;705112;2024-08-04 22:49:21;Банковская карта;failed;Ошибка платёжного шлюза;26790
1105113;705113;2024-08-04 12:01:13;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;58821
1105114;705114;2024-08-04 20:55:10;ЮMoney;successful;;23180
1105115;705115;2024-08-04 10:40:57;Банковская карта;successful;;1090
1105116;705116;2024-08-04 18:15:42;СБП;successful;;6518
1105117;705117;2024-08-04 12:44:25;Банковская карта;successful;;1146
1105118;705118;2024-08-04 17:55:18;Рассрочка;successful;;10904
1105119;705119;2024-08-04 19:24:53;Рассрочка;successful;;2035
1105120;705120;2024-08-04 18:48:36;СБП;successful;;35256
1105121;705121;2024-08-04 23:12:08;СБП;successful;;27990
1105122;705122;2024-08-04 12:47:01;СБП;successful;;101626
1105123;705123;2024-08-04 18:25:43;ЮMoney;failed;Отклонено банком;78756
1105124;705124;2024-08-04 18:37:20;Банковская карта;successful;;1027
1105125;705125;2024-08-05 13:53:30;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;1480
1105126;705126;2024-08-05 11:48:44;Банковская карта;successful;;8565
1105127;705127;2024-08-05 09:49:00;Банковская карта;successful;;34991
1105128;705128;2024-08-05 16:07:28;Банковская карта;successful;;41407
1105129;705129;2024-08-05 14:25:52;Наличными при получении;successful;;1345
1105130;705130;2024-08-05 23:01:47;Банковская карта;refunded;Заказ отменён клиентом после оплаты;1129
1105131;705131;2024-08-05 19:51:50;Банковская карта;successful;;9980
1105132;705132;2024-08-05 19:12:04;СБП;successful;;6629
1105133;705133;2024-08-05 17:45:21;Банковская карта;successful;;21655
1105134;705134;2024-08-05 22:03:47;Банковская карта;successful;;1287
1105135;705135;2024-08-05 12:27:42;СБП;successful;;81100
1105136;705136;2024-08-05 16:55:09;Банковская карта;failed;Недостаточно средств;19957
1105137;705137;2024-08-05 21:24:42;СБП;successful;;3077
1105138;705138;2024-08-05 10:45:32;Рассрочка;successful;;23367
1105139;705139;2024-08-05 18:16:38;СБП;successful;;26790
1105140;705140;2024-08-05 16:24:56;Банковская карта;successful;;8790
1105141;705141;2024-08-05 17:50:21;Банковская карта;successful;;1575
1105142;705142;2024-08-05 17:03:08;Банковская карта;successful;;35078
1105143;705143;2024-08-05 20:49:20;СБП;successful;;40650
1105144;705144;2024-08-05 20:15:29;СБП;successful;;80057
1105145;705145;2024-08-05 12:19:49;СБП;successful;;15654
1105146;705146;2024-08-05 21:26:15;Рассрочка;successful;;12617
1105147;705147;2024-08-05 19:03:55;Банковская карта;failed;Ошибка 3-D Secure / тайм-аут;1640
1105148;705148;2024-08-05 12:40:56;Банковская карта;failed;Отклонено банком;889
1105149;705149;2024-08-05 15:07:12;Рассрочка;successful;;1700
1105150;705150;2024-08-05 15:40:24;СБП;successful;;4635
1105151;705151;2024-08-05 10:10:56;СБП;successful;;68996
1105152;705152;2024-08-06 18:51:18;Банковская карта;successful;;39869
1105153;705153;2024-08-06 21:23:15;Банковская карта;successful;;40180
1105154;705154;2024-08-06 14:04:27;Банковская карта;successful;;192045
1105155;705155;2024-08-06 16:26:15;СБП;failed;Недостаточно средств;57101
1105156;705156;2024-08-06 15:40:25;СБП;successful;;72790
1105157;705157;2024-08-06 11:42:53;Банковская карта;successful;;21180
1105158;705158;2024-08-06 16:10:43;СБП;successful;;32187
1105159;705159;2024-08-06 15:02:29;Банковская карта;failed;Отклонено банком;24557
1105160;705160;2024-08-06 19:38:36;Банковская карта;successful;;627
1105161;705161;2024-08-06 13:15:24;Банковская карта;successful;;3281
1105162;705162;2024-08-06 22:50:23;Рассрочка;successful;;2580
1105163;705163;2024-08-06 21:58:47;СБП;successful;;24639
1105164;705164;2024-08-06 10:15:58;Банковская карта;failed;Недостаточно средств;19957
1105165;705165;2024-08-06 12:56:24;Наличными при получении;successful;;37087
1105166;705166;2024-08-06 09:15:49;Банковская карта;successful;;47447
1105167;705167;2024-08-06 17:19:03;Банковская карта;successful;;13051
