order_id;customer_id;session_id;order_datetime;order_status;delivery_type;delivery_city;gross_amount;discount_amount;delivery_fee;final_amount
705150;206202;5074435;2024-08-05 15:29:24;completed;Курьер;Челябинск;4345;0;290;4635
705151;207495;5074451;2024-08-05 10:05:56;completed;Самовывоз;Копейск;74134;5138;0;68996
705152;201183;5074472;2024-08-06 18:41:18;completed;Самовывоз;Уфа;41134;1265;0;39869
705153;200904;5074521;2024-08-06 21:21:15;completed;СДЭК;Челябинск;39490;0;690;40180
705154;203889;5074556;2024-08-06 13:54:27;completed;Почта России;Челябинск;197880;6285;450;192045
705155;205149;5074559;2024-08-06 16:22:15;payment_failed;Почта России;Челябинск;64490;7739;350;57101
705156;200952;5074577;2024-08-06 15:36:25;completed;Курьер;Челябинск;72790;0;0;72790
705157;209433;5074595;2024-08-06 11:31:53;completed;Курьер;Копейск;20790;0;390;21180
705158;206145;5074600;2024-08-06 15:58:43;completed;Самовывоз;Екатеринбург;33134;947;0;32187
705159;;5074669;2024-08-06 15:01:29;payment_failed;Курьер;Челябинск;24557;0;0;24557
705160;206468;5074697;2024-08-06 19:28:36;completed;Самовывоз;Челябинск;697;70;0;627
705161;206457;5074734;2024-08-06 13:10:24;completed;СДЭК;Челябинск;2990;299;590;3281
705162;;5074741;2024-08-06 22:39:23;completed;Курьер;Самара;1990;0;590;2580
705163;209246;5074747;2024-08-06 21:50:47;completed;Почта России;Челябинск;25567;1278;350;24639
705164;200029;5074774;2024-08-06 10:04:58;payment_failed;Курьер;Казань;19567;0;390;19957
705165;203298;5074801;2024-08-06 12:53:24;completed;Курьер;Москва;40580;3983;490;37087
705166;201638;5074802;2024-08-06 09:04:49;completed;СДЭК;Челябинск;47057;0;390;47447
705167;202326;5074832;2024-08-06 17:17:03;completed;СДЭК;Оренбург;12835;174;390;13051
705168;208332;5074850;2024-08-06 19:37:14;completed;Курьер;Магнитогорск;26490;0;590;27080
705169;209581;5074854;2024-08-06 13:43:30;completed;Курьер;Челябинск;2790;195;290;2885
705170;203430;5074863;2024-08-06 13:34:18;completed;СДЭК;Ижевск;40463;1050;390;39803
705171;;5074867;2024-08-06 15:39:33;completed;Самовывоз;Челябинск;1345;67;0;1278
705172;201672;5074875;2024-08-06 17:20:17;completed;Курьер;Пермь;2790;195;590;3185
705173;203338;5074877;2024-08-06 10:18:10;completed;Самовывоз;Санкт-Петербург;55345;5534;0;49811
705174;201064;5074879;2024-08-06 19:08:18;completed;Курьер;Самара;97647;216;390;97821
705175;;5074887;2024-08-07 12:29:02;completed;Курьер;Тюмень;27790;0;590;28380
705176;;5074889;2024-08-07 19:30:58;completed;Курьер;Челябинск;28912;978;0;27934
705177;207941;5074928;2024-08-07 15:20:51;completed;СДЭК;Челябинск;15180;0;390;15570
705178;206534;5074929;2024-08-07 18:06:25;completed;СДЭК;Казань;7345;220;490;7615
705179;201732;5074933;2024-08-07 16:25:27;completed;СДЭК;Уфа;21990;2199;590;20381
705180;202702;5074935;2024-08-07 15:57:30;completed;Курьер;Тюмень;56490;5649;390;51231
705181;202173;5074986;2024-08-07 18:11:05;completed;СДЭК;Магнитогорск;35790;1074;490;35206
705182;200593;5075018;2024-08-07 21:12:49;completed;Самовывоз;Копейск;3990;0;0;3990
705183;208886;5075042;2024-08-07 17:13:46;completed;Самовывоз;Магнитогорск;17912;794;0;17118
705184;202922;5075087;2024-08-07 17:32:59;completed;Курьер;Магнитогорск;35480;899;590;35171
705185;207874;5075090;2024-08-07 16:00:03;completed;Курьер;Копейск;25567;1790;390;24167
705186;200777;5075108;2024-08-07 22:01:19;completed;Самовывоз;Копейск;32090;0;0;32090
705187;202242;5075122;2024-08-07 12:53:56;completed;Курьер;Курган;64490;0;390;64880
705188;205030;5075127;2024-08-07 15:22:36;payment_failed;СДЭК;Пермь;34490;0;590;35080
705189;204949;5075163;2024-08-07 21:11:49;completed;Самовывоз;Екатеринбург;25345;0;0;25345
705190;200352;5075169;2024-08-07 13:09:24;completed;СДЭК;Челябинск;147080;9522;590;138148
705191;204995;5075174;2024-08-07 16:48:58;completed;Курьер;Казань;782;0;590;1372
705192;208994;5075214;2024-08-07 21:24:31;completed;СДЭК;Копейск;5580;0;590;6170
705193;201919;5075217;2024-08-07 20:23:44;payment_failed;Курьер;Пермь;19567;978;590;19179
705194;209455;5075221;2024-08-07 23:01:51;completed;Курьер;Челябинск;689;48;290;931
705195;200736;5075261;2024-08-07 21:29:19;completed;Самовывоз;Курган;40687;0;0;40687
705196;203706;5075272;2024-08-07 11:34:13;completed;Самовывоз;Москва;25280;1174;0;24106
705197;208859;5075280;2024-08-08 22:31:22;completed;Самовывоз;Уфа;20557;557;0;20000
705198;203137;5075289;2024-08-08 08:39:35;completed;СДЭК;Казань;4345;0;690;5035
705199;201640;5075309;2024-08-08 12:16:15;completed;СДЭК;Челябинск;59080;5908;390;53562
705200;206923;5075320;2024-08-08 18:39:45;completed;Курьер;Москва;9567;670;390;9287
705201;207663;5075321;2024-08-08 15:30:34;payment_failed;Курьер;Челябинск;45880;496;0;45384
705202;207696;5075336;2024-08-08 12:20:28;completed;Курьер;Златоуст;90567;0;390;90957
705203;;5075354;2024-08-08 12:35:45;payment_failed;СДЭК;Москва;55490;3884;490;52096
705204;202277;5075355;2024-08-08 19:23:58;completed;Самовывоз;Копейск;100080;3003;0;97077
705205;205650;5075364;2024-08-08 18:52:49;completed;СДЭК;Челябинск;35490;4259;590;31821
705206;202652;5075371;2024-08-08 18:15:42;completed;Курьер;Челябинск;4990;0;290;5280
705207;;5075385;2024-08-08 11:26:30;completed;Курьер;Нижневартовск;24790;2479;390;22701
705208;201828;5075404;2024-08-08 22:22:42;completed;Курьер;Самара;19567;0;390;19957
705209;204581;5075435;2024-08-08 14:47:12;completed;Почта России;Екатеринбург;82136;0;350;82486
705210;;5075447;2024-08-08 13:54:46;completed;Курьер;Екатеринбург;82345;4117;590;78818
705211;;5075460;2024-08-08 14:16:42;completed;СДЭК;Тюмень;24990;0;490;25480
705212;205936;5075462;2024-08-08 21:00:00;completed;Курьер;Курган;5790;174;590;6206
705213;207475;5075474;2024-08-08 15:45:13;completed;Курьер;Пермь;688;48;490;1130
705214;201254;5075480;2024-08-08 09:22:46;completed;Курьер;Челябинск;19990;0;0;19990
705215;200991;5075486;2024-08-08 15:56:23;completed;Самовывоз;Копейск;73790;0;0;73790
705216;208766;5075525;2024-08-08 20:48:17;payment_failed;Почта России;Челябинск;7090;0;450;7540
705217;;5075555;2024-08-08 09:18:48;completed;Курьер;Пермь;37490;1874;490;36106
705218;201690;5075591;2024-08-08 18:59:16;completed;Почта России;Нижневартовск;21090;0;450;21540
705219;200398;5075614;2024-08-08 16:01:46;completed;Самовывоз;Магнитогорск;693;0;0;693
705220;208932;5075654;2024-08-08 22:05:06;payment_failed;Курьер;Челябинск;42790;0;0;42790
705221;209189;5075683;2024-08-08 15:02:22;completed;СДЭК;Челябинск;565;40;590;1115
705222;;5075686;2024-08-08 18:20:21;completed;Самовывоз;Челябинск;26990;0;0;26990
705223;201429;5075691;2024-08-08 23:37:02;completed;Самовывоз;Санкт-Петербург;43567;3050;0;40517
705224;205228;5075698;2024-08-08 12:55:07;completed;Самовывоз;Златоуст;37490;1874;0;35616
705225;201860;5075699;2024-08-08 10:10:23;completed;Курьер;Челябинск;29345;1467;0;27878
705226;;5075724;2024-08-09 16:48:21;completed;СДЭК;Челябинск;3090;0;490;3580
705227;209232;5075729;2024-08-09 09:37:56;completed;СДЭК;Курган;38657;137;690;39210
705228;;5075739;2024-08-09 18:28:01;payment_failed;Курьер;Москва;17490;0;590;18080
705229;201295;5075805;2024-08-09 19:02:57;completed;Самовывоз;Челябинск;37835;75;0;37760
705230;206248;5075821;2024-08-09 21:07:49;completed;Самовывоз;Челябинск;2990;0;0;2990
705231;;5075825;2024-08-09 14:32:23;completed;Самовывоз;Самара;26090;0;0;26090
705232;203171;5075826;2024-08-09 19:01:48;completed;Почта России;Нижневартовск;1090;76;550;1564
705233;202321;5075830;2024-08-09 20:58:47;completed;Почта России;Златоуст;55990;0;350;56340
705234;203824;5075837;2024-08-09 17:32:31;completed;СДЭК;Екатеринбург;7490;524;390;7356
705235;203557;5075842;2024-08-09 17:00:31;payment_failed;Самовывоз;Челябинск;37490;2624;0;34866
705236;208642;5075893;2024-08-09 18:45:37;completed;Курьер;Новосибирск;49567;2478;390;47479
705237;204437;5075919;2024-08-09 23:49:51;completed;Почта России;Екатеринбург;18345;0;350;18695
705238;201005;5075980;2024-08-09 21:32:44;completed;Самовывоз;Екатеринбург;44480;2283;0;42197
705239;208902;5076017;2024-08-09 15:50:18;cancelled;Самовывоз;Самара;108280;5040;0;103240
705240;;5076031;2024-08-09 19:56:17;completed;СДЭК;Тюмень;131480;3855;590;128215
705241;;5076053;2024-08-09 11:47:34;completed;СДЭК;Оренбург;69990;8399;390;61981
705242;204013;5076068;2024-08-09 15:36:07;completed;СДЭК;Казань;35790;1074;390;35106
705243;206713;5076092;2024-08-09 18:40:48;completed;Самовывоз;Магнитогорск;1990;0;0;1990
705244;202443;5076167;2024-08-10 20:52:50;completed;Курьер;Курган;2980;149;490;3321
705245;205685;5076175;2024-08-10 11:20:21;completed;Самовывоз;Уфа;22557;2556;0;20001
705246;201368;5076184;2024-08-10 17:47:08;completed;Самовывоз;Москва;2990;150;0;2840
705247;201868;5076186;2024-08-10 15:05:17;payment_failed;Курьер;Челябинск;39345;0;0;39345
705248;200352;5076199;2024-08-10 15:35:40;completed;Курьер;Челябинск;7790;390;0;7400
705249;;5076210;2024-08-10 14:01:13;payment_failed;Самовывоз;Магнитогорск;36835;1154;0;35681
705250;205059;5076274;2024-08-10 12:11:07;completed;Курьер;Магнитогорск;3567;0;590;4157
705251;204977;5076280;2024-08-10 14:49:38;completed;Курьер;Копейск;11567;0;590;12157
705252;203199;5076328;2024-08-10 19:05:42;payment_failed;Курьер;Челябинск;84690;8468;0;76222
705253;202465;5076341;2024-08-10 11:59:18;completed;Курьер;Екатеринбург;24345;0;390;24735
705254;202760;5076351;2024-08-10 14:33:42;completed;СДЭК;Оренбург;52490;2624;590;50456
705255;207027;5076362;2024-08-10 16:11:59;completed;Самовывоз;Тюмень;27567;0;0;27567
705256;201919;5076374;2024-08-10 17:40:35;completed;Самовывоз;Пермь;84567;4228;0;80339
705257;209342;5076420;2024-08-10 21:55:04;completed;Курьер;Сургут;3790;0;490;4280
705258;208171;5076430;2024-08-10 19:12:48;completed;Самовывоз;Москва;19090;0;0;19090
705259;204977;5076452;2024-08-10 16:16:13;payment_failed;Курьер;Копейск;798;0;590;1388
705260;200773;5076470;2024-08-10 19:50:06;returned;Самовывоз;Самара;89125;0;0;89125
705261;207069;5076477;2024-08-10 18:38:50;completed;Курьер;Челябинск;20557;0;0;20557
705262;205710;5076500;2024-08-10 14:49:00;completed;Самовывоз;Челябинск;26006;116;0;25890
705263;208538;5076530;2024-08-11 13:12:38;completed;Почта России;Тюмень;34345;0;450;34795
705264;208983;5076577;2024-08-11 16:50:31;completed;Самовывоз;Челябинск;36134;1084;0;35050
705265;206069;5076580;2024-08-11 09:32:36;payment_failed;СДЭК;Пермь;3567;107;490;3950
705266;203870;5076587;2024-08-11 15:09:40;completed;Курьер;Нижневартовск;7567;0;590;8157
705267;208262;5076601;2024-08-11 21:00:35;completed;Самовывоз;Екатеринбург;1567;0;0;1567
705268;206967;5076616;2024-08-11 17:11:12;payment_failed;Курьер;Магнитогорск;21480;1503;390;20367
705269;204136;5076622;2024-08-11 12:15:45;completed;Самовывоз;Москва;3090;0;0;3090
705270;209571;5076627;2024-08-11 17:58:26;completed;Самовывоз;Нижневартовск;38567;0;0;38567
705271;206089;5076638;2024-08-11 18:02:40;completed;Самовывоз;Курган;40990;0;0;40990
705272;209590;5076647;2024-08-11 20:22:28;completed;Курьер;Екатеринбург;95580;8879;590;87291
705273;206393;5076673;2024-08-11 18:06:02;completed;СДЭК;Челябинск;7345;0;590;7935
705274;204154;5076683;2024-08-11 17:38:37;payment_failed;Самовывоз;Самара;12567;880;0;11687
705275;204577;5076687;2024-08-11 19:34:58;completed;Самовывоз;Челябинск;1124;34;0;1090
705276;207430;5076692;2024-08-11 11:18:52;completed;Почта России;Челябинск;59357;0;450;59807
705277;200507;5076711;2024-08-11 15:43:48;completed;Курьер;Челябинск;567;0;290;857
705278;202005;5076727;2024-08-11 19:56:20;completed;Курьер;Москва;3990;279;490;4201
705279;207598;5076737;2024-08-11 13:53:51;completed;СДЭК;Уфа;56990;2850;690;54830
705280;206434;5076740;2024-08-11 17:22:54;completed;Самовывоз;Челябинск;36090;1083;0;35007
705281;;5076765;2024-08-11 14:05:31;completed;Курьер;Пермь;106780;2340;590;105030
705282;;5076779;2024-08-11 16:33:19;completed;Самовывоз;Челябинск;50147;2224;0;47923
705283;206242;5076786;2024-08-11 12:10:22;completed;Курьер;Уфа;5248;228;590;5610
705284;209719;5076794;2024-08-11 13:46:12;completed;Курьер;Магнитогорск;3790;0;390;4180
705285;;5076796;2024-08-11 18:48:14;completed;Курьер;Магнитогорск;7490;524;390;7356
705286;;5076798;2024-08-11 11:48:00;completed;Почта России;Казань;1490;74;350;1766
705287;200797;5076799;2024-08-11 21:38:35;completed;Самовывоз;Челябинск;64447;154;0;64293
705288;;5076820;2024-08-11 08:30:49;completed;СДЭК;Златоуст;2090;0;390;2480
705289;;5076842;2024-08-11 12:50:28;completed;Курьер;Челябинск;2490;0;290;2780
705290;201759;5076867;2024-08-11 21:59:42;completed;Курьер;Миасс;3980;279;590;4291
705291;207251;5076871;2024-08-11 08:29:21;cancelled;Курьер;Магнитогорск;35180;3463;490;32207
705292;201406;5076903;2024-08-11 13:32:02;completed;СДЭК;Челябинск;12345;0;390;12735
705293;200276;5076917;2024-08-11 17:47:25;returned;СДЭК;Челябинск;690;21;490;1159
705294;205101;5076918;2024-08-11 19:59:38;payment_failed;СДЭК;Челябинск;56345;0;690;57035
705295;206697;5076921;2024-08-12 15:35:57;completed;Курьер;Копейск;25490;0;590;26080
705296;203076;5076937;2024-08-12 18:03:14;completed;Самовывоз;Курган;43345;0;0;43345
705297;203174;5076949;2024-08-12 18:51:48;completed;СДЭК;Екатеринбург;2790;0;490;3280
705298;;5076990;2024-08-12 19:01:28;completed;Самовывоз;Тюмень;903;63;0;840
705299;209270;5077071;2024-08-12 23:01:11;cancelled;Курьер;Пермь;4090;204;590;4476
